Date,Close/Last,Volume,Open,High,Low
08/27/2021,632.61,N/A,603.02,638.92,630.77
08/26/2021,615.75,N/A,628.52,656.03,612.22
08/25/2021,631.45,N/A,639.53,656.03,630
08/24/2021,640.38,N/A,671.29,648.74,636.32
08/23/2021,671.24,N/A,688.5,681.6,665.84
08/22/2021,687.96,N/A,674.29,689.32,669.01
08/21/2021,673.22,N/A,697.24,683.62,672.91
08/20/2021,698.35,N/A,655.83,699.99,676.65
08/19/2021,656.87,N/A,625.97,666.09,655.82
08/18/2021,628.35,N/A,638.43,641.38,625.71
08/17/2021,636.35,N/A,685.94,645.17,620.22
08/16/2021,685.97,N/A,699.92,688.69,660.16
08/15/2021,702.44,N/A,695.91,714.46,699.51
08/14/2021,697.98,N/A,657.63,708.84,688.26
08/13/2021,657.8,N/A,617.75,665.53,651.9
08/12/2021,620.09,N/A,638.94,621.92,601.39
08/11/2021,641.46,N/A,597.05,649.01,619.53
08/10/2021,596.62,N/A,582.57,602.43,590.56
08/09/2021,582.32,N/A,550.99,596.02,582.07
08/08/2021,551.42,N/A,576.01,556.81,543.51
08/07/2021,576.02,N/A,574.02,589.65,567.83
08/06/2021,574.5,N/A,544.24,575.82,553.57
08/05/2021,544.13,N/A,542.13,550.32,541.83
08/04/2021,541.37,N/A,533.8,548.31,538.72
08/03/2021,535.88,N/A,535.07,540.66,533.73
08/02/2021,534.83,N/A,534.65,551.93,533.73
08/01/2021,533.87,N/A,561.02,535.08,520.17
07/31/2021,562.21,N/A,549.09,562.47,541.49
07/30/2021,549.74,N/A,539.27,557.76,546.37
07/29/2021,539.62,N/A,504.15,548.09,534.98
07/28/2021,505.98,N/A,498.15,512.83,500.74
07/27/2021,498.78,N/A,468.84,504.74,492.5
07/26/2021,473.96,N/A,491.05,486.17,467.78
07/25/2021,493.26,N/A,455.34,500.19,453.2
07/24/2021,450.81,N/A,458.06,451.08,445.76
07/23/2021,458,N/A,444.34,458.68,453.13
07/22/2021,444.19,N/A,426.95,450.42,439.67
07/21/2021,427.47,N/A,401.77,436.47,424.42
07/20/2021,401.76,N/A,392.86,403.11,392.1
07/19/2021,392.86,N/A,435.81,422.03,392.32
07/18/2021,436.66,N/A,450.43,440.6,432.03
07/17/2021,449.59,N/A,434.68,453.26,435.54
07/16/2021,435.32,N/A,463.03,446.64,430.91
07/15/2021,463.42,N/A,458.38,464.65,450.32
07/14/2021,459.15,N/A,447.24,473.93,458.9
07/13/2021,446.06,N/A,481.67,468.43,444.21
07/12/2021,482.21,N/A,504.84,484.34,476.12
07/11/2021,504.63,N/A,493.65,504.86,496.3
07/10/2021,493.09,N/A,497.25,501.48,492.4
07/09/2021,497.9,N/A,486.17,511.11,495.47
07/08/2021,486.14,N/A,501.53,486.34,485.82
07/07/2021,500.1,N/A,521.13,510.78,493.56
07/06/2021,521.75,N/A,511.98,521.75,505.47
07/05/2021,511.39,N/A,517.8,516.38,503.68
07/04/2021,515.55,N/A,506.95,527.24,514.87
07/03/2021,507.24,N/A,487.41,514.48,488.33
07/02/2021,490.12,N/A,483.35,498.65,488.33
07/01/2021,484.1,N/A,508.32,504.02,483.43
06/30/2021,509.15,N/A,517.97,526.73,508.3
06/29/2021,518.67,N/A,505.16,534.15,516.4
06/28/2021,504.86,N/A,476.27,513.79,500.42
06/27/2021,476.27,N/A,467.66,479.57,472.65
06/26/2021,468.16,N/A,455.02,468.45,456.42
06/25/2021,455.89,N/A,490.45,462.2,444.42
06/24/2021,490.21,N/A,469.35,497.12,478.97
06/23/2021,465.88,N/A,471.24,478.05,455.38
06/22/2021,469.42,N/A,472.1,477.91,428.81
06/21/2021,473.46,N/A,534.82,476,435.34
06/20/2021,535.64,N/A,553.72,559.77,535.2
06/19/2021,555.4,N/A,556.01,556.46,545.95
06/18/2021,553.71,N/A,593.2,570.27,552.56
06/17/2021,593.99,N/A,613.14,599.02,584.26
06/16/2021,612.73,N/A,622.5,614.3,591.32
06/15/2021,622.66,N/A,637.22,627.09,612.64
06/14/2021,637.86,N/A,609.31,645.95,630.77
06/13/2021,608.56,N/A,565.7,621.97,607.55
06/12/2021,566.81,N/A,556.73,586.75,565.33
06/11/2021,551.85,N/A,598.91,577.47,549.69
06/10/2021,596.92,N/A,624.54,607.53,585.33
06/09/2021,625.7,N/A,573.41,639.13,623.82
06/08/2021,573.45,N/A,579.69,596.93,566.99
06/07/2021,578.85,N/A,663.74,604.26,567.17
06/06/2021,663.55,N/A,658.52,669.7,652.21
06/05/2021,657.95,N/A,683.28,662.12,645.79
06/04/2021,680.59,N/A,687.87,686.82,665.02
06/03/2021,687.67,N/A,694.88,719.37,677.52
06/02/2021,699.63,N/A,683.47,702.27,688.09
06/01/2021,685.4,N/A,690.21,695.75,674.91
05/31/2021,688.28,N/A,644.02,720.97,684.38
05/30/2021,637.95,N/A,649.88,672.27,634.56
05/29/2021,646.96,N/A,714.47,652.02,616.56
05/28/2021,711.35,N/A,742.56,721.02,687.5
05/27/2021,733.12,N/A,716.75,761.54,726.07
05/26/2021,709.87,N/A,752.43,773.95,701.01
05/25/2021,751.73,N/A,714.52,752.4,707.67
05/24/2021,711.11,N/A,579.54,791.83,696.13
05/23/2021,581.87,N/A,647.25,594.14,538.58
05/22/2021,644.29,N/A,657.8,659.42,616.06
05/21/2021,659.21,N/A,820.1,697.99,650.41
05/20/2021,820.74,N/A,733.21,850.51,814.69
05/19/2021,718.93,N/A,998.63,736.91,615.2
05/18/2021,1007.65,N/A,1116.54,1110.21,987.65
05/17/2021,1119.55,N/A,1020.3,1138.5,1052.63
05/16/2021,1028.73,N/A,1223.32,1167.73,1004.96
05/15/2021,1214.93,N/A,1283.22,1250.97,1159.06
05/14/2021,1282.57,N/A,1233.12,1335.27,1276.68
05/13/2021,1245.73,N/A,1302.34,1276.9,1234.48
05/12/2021,1284.71,N/A,1593.24,1333.04,1163.6
05/11/2021,1593.43,N/A,1325.04,1638.62,1547.57
05/10/2021,1324.49,N/A,1527.89,1380.47,1301.54
05/09/2021,1519.33,N/A,1362.97,1526.52,1423.17
05/08/2021,1384.11,N/A,1421.32,1428.43,1379.19
05/07/2021,1427.38,N/A,1380.14,1447.4,1322.68
05/06/2021,1390.93,N/A,1352.29,1510.03,1346.67
05/05/2021,1355.73,N/A,1088.2,1467.28,1310.84
05/04/2021,1090.02,N/A,955.32,1090.02,945.31
05/03/2021,949.91,N/A,998.57,1017.49,940.35
05/02/2021,998.95,N/A,967.75,1007,971.33
05/01/2021,972.01,N/A,1020.48,1010.31,971.74
04/30/2021,1022.68,N/A,880.21,1030.72,980.46
04/29/2021,880.44,N/A,883.31,888.84,869.53
04/28/2021,879.17,N/A,886.94,914.12,878.36
04/27/2021,897.4,N/A,853.52,928.55,889.11
04/26/2021,854.53,N/A,809.31,867.87,832.28
04/25/2021,807.6,N/A,767.44,812.87,751.21
04/24/2021,769.79,N/A,815.66,787.54,764
04/23/2021,816.04,N/A,781.4,839.3,788.43
04/22/2021,782.43,N/A,901.12,874.39,686.86
04/21/2021,896.6,N/A,951.01,930.88,885.28
04/20/2021,953.51,N/A,865.24,998.16,940.91
04/19/2021,863.46,N/A,1015.26,899.22,829.47
04/18/2021,1018.89,N/A,885.56,1039.83,937.31
04/17/2021,844.07,N/A,1134.44,1015.01,808.76
04/16/2021,1137.07,N/A,954,1175.68,1075.18
04/15/2021,953.79,N/A,814.66,965.98,865.04
04/14/2021,810.44,N/A,812.8,826.76,798.03
04/13/2021,817.06,N/A,673.41,822.51,745.36
04/12/2021,675.6,N/A,685.77,679.92,666.98
04/11/2021,685.23,N/A,712,691.78,677.25
04/10/2021,713.37,N/A,642.59,715.1,673.36
04/09/2021,642.26,N/A,635.96,642.68,624.45
04/08/2021,636.98,N/A,618.09,649.59,633.32
04/07/2021,618.87,N/A,681.93,632.73,610.06
04/06/2021,677.6,N/A,643.95,678.84,647.15
04/05/2021,647.76,N/A,575.2,659.95,637.34
04/04/2021,575.82,N/A,547.59,582.44,553.64
04/03/2021,545.77,N/A,584.12,547.47,522.19
04/02/2021,583.76,N/A,557.6,595.66,580.49
04/01/2021,557.14,N/A,545.44,565.35,545.34
03/31/2021,541.8,N/A,528.29,554.32,540.89
03/30/2021,522.09,N/A,515.27,533.33,519.23
03/29/2021,513.36,N/A,497.26,519.94,511.96
03/28/2021,500.35,N/A,502.38,502.28,491.72
03/27/2021,502.07,N/A,503.59,505.48,497.19
03/26/2021,501.97,N/A,471.02,509.32,500.48
03/25/2021,475.84,N/A,463.36,479.76,470.47
03/24/2021,463.35,N/A,513.63,478.71,451.38
03/23/2021,513.52,N/A,529.16,516.21,505.07
03/22/2021,528.8,N/A,520.26,530.79,505.56
03/21/2021,519.65,N/A,531.88,524.44,513.05
03/20/2021,531.63,N/A,540.94,543.11,528.38
03/19/2021,538.94,N/A,534.04,542.41,529.54
03/18/2021,534.45,N/A,537.54,537.57,517.33
03/17/2021,537.7,N/A,520.94,544.9,537.01
03/16/2021,522.14,N/A,518.32,530.78,521.02
03/15/2021,516.09,N/A,565.51,528.15,502.96
03/14/2021,566.71,N/A,598.68,567.96,549.45
03/13/2021,596.47,N/A,540.54,601.95,584.67
03/12/2021,539.99,N/A,548.83,548.97,522.17
03/11/2021,549.38,N/A,553.18,563.89,541.46
03/10/2021,553.86,N/A,525.17,564.95,534.98
03/09/2021,524.14,N/A,539.59,559.26,517.18
03/08/2021,542.08,N/A,516.57,544.44,523.37
03/07/2021,516.37,N/A,505.53,526.56,514.17
03/06/2021,506.09,N/A,491.82,510.99,500.65
03/05/2021,493.12,N/A,479.11,501.5,491.2
03/04/2021,483.41,N/A,510.38,505.72,476.71
03/03/2021,513.15,N/A,530.25,538.45,508.18
03/02/2021,531.46,N/A,503.35,533.85,510.9
03/01/2021,501.49,N/A,470.7,509.92,494.29
02/28/2021,470.09,N/A,454.64,471.84,457.38
02/27/2021,462.89,N/A,494.99,485.14,454.72
02/26/2021,494.95,N/A,487.2,500.23,483.81
02/25/2021,488.19,N/A,520.25,506.58,474.74
02/24/2021,522,N/A,541.46,543.94,520.18
02/23/2021,544.96,N/A,580.38,553.36,496.17
02/22/2021,573.91,N/A,680.31,631.75,573.91
02/21/2021,675.69,N/A,685.57,709.86,665.33
02/20/2021,680.74,N/A,731.5,693.05,666.93
02/19/2021,729.63,N/A,688.15,734.77,708.2
02/18/2021,688.84,N/A,721.14,712.34,681.72
02/17/2021,719.62,N/A,679.05,729.28,713.08
02/16/2021,682.72,N/A,723.05,721.16,676.12
02/15/2021,718.73,N/A,657.01,744.92,687.78
02/14/2021,656.61,N/A,689.65,747.47,602.15
02/13/2021,693.67,N/A,580.48,726.91,659.87
02/12/2021,580.31,N/A,521.02,586.8,575.29
02/11/2021,519.95,N/A,502.45,546.67,510.13
02/10/2021,501.99,N/A,513.62,508.15,490.86
02/09/2021,512.22,N/A,500.89,531.76,504.19
02/08/2021,498.77,N/A,446.52,508.89,476.27
02/07/2021,446.25,N/A,445.51,450.41,436.67
02/06/2021,441.35,N/A,465.32,463.72,441.35
02/05/2021,470.39,N/A,428.13,484.69,445.79
02/04/2021,427.94,N/A,438.05,431.93,415.79
02/03/2021,437.45,N/A,438.51,454.89,433.78
02/02/2021,438.74,N/A,414.43,445.99,430.21
02/01/2021,414.8,N/A,405.4,421.27,411.06
01/31/2021,406.57,N/A,406.12,408.2,389.65
01/30/2021,406.5,N/A,396.6,416.86,405.62
01/29/2021,396.62,N/A,398.15,410.81,392.2
01/28/2021,398.33,N/A,391.1,415.39,391.29
01/27/2021,390.4,N/A,415.12,393.12,370.69
01/26/2021,414.91,N/A,427.58,427.87,414.35
01/25/2021,427.4,N/A,451.09,438.51,423.09
01/24/2021,450.65,N/A,438.9,456.96,438.73
01/23/2021,436.74,N/A,433.5,438.63,425.84
01/22/2021,434.18,N/A,418.41,440,425.59
01/21/2021,417.6,N/A,474.55,424.26,392.4
01/20/2021,478.81,N/A,500.36,499.16,477.66
01/19/2021,503.3,N/A,513.86,518.34,491.73
01/18/2021,516.21,N/A,473.52,526.74,502.8
01/17/2021,471.57,N/A,483.95,490.8,470.01
01/16/2021,485.4,N/A,484.5,495.51,481.7
01/15/2021,483.66,N/A,506.76,497.8,476.42
01/14/2021,509.24,N/A,490.93,536.03,503.5
01/13/2021,490.15,N/A,460.31,506.71,483.91
01/12/2021,459.73,N/A,485.6,485.56,435.63
01/11/2021,483.44,N/A,509.3,490.02,458.4
01/10/2021,509.69,N/A,618.03,602.18,470.23
01/09/2021,598.19,N/A,429.09,604.22,559.04
01/08/2021,429.8,N/A,425.95,440.75,424.85
01/07/2021,424.94,N/A,453.96,451.3,404.02
01/06/2021,455.59,N/A,430.44,465.99,446.99
01/05/2021,424.64,N/A,398.14,430.03,410.9
01/04/2021,402.32,N/A,437.38,425.21,393.84
01/03/2021,433.32,N/A,360.43,437.99,409.07
01/02/2021,358.44,N/A,339.58,367.65,354.39
01/01/2021,339.72,N/A,348.16,344.85,333.29
12/31/2020,348.87,N/A,353.72,355.03,335.87
12/30/2020,353.49,N/A,351.91,361.13,346.8
12/29/2020,352.78,N/A,342.27,366.8,351.03
12/28/2020,340.88,N/A,341.88,366.89,338.04
12/27/2020,342.23,N/A,335.79,354.71,334.36
12/26/2020,335.4,N/A,320.16,345.17,320.44
12/25/2020,322.85,N/A,296.05,328.17,315.06
12/24/2020,296.15,N/A,277.08,300.35,293.27
12/23/2020,276.58,N/A,310.4,281.87,270.75
12/22/2020,312.3,N/A,314.74,326.45,311.5
12/21/2020,313.77,N/A,366.15,318.77,303.89
12/20/2020,367,N/A,315.02,379.98,343.75
12/19/2020,314.61,N/A,316.21,319.34,310.43
12/18/2020,317.99,N/A,314.17,319.79,309.38
12/17/2020,313.16,N/A,308.09,319.75,305.08
12/16/2020,310.14,N/A,285.24,317.69,307.12
12/15/2020,285.92,N/A,277.99,289.9,281.8
12/14/2020,276.16,N/A,275.15,281.69,275.71
12/13/2020,273.26,N/A,266.49,277.29,273.13
12/12/2020,266.88,N/A,264.21,269.16,265.74
12/11/2020,265.35,N/A,260.04,266.26,258.09
12/10/2020,259.86,N/A,265.4,266.85,257.05
12/09/2020,265.8,N/A,263.9,269.34,265.19
12/08/2020,264.04,N/A,283.56,268.98,261.76
12/07/2020,283.6,N/A,288.36,284.92,282.48
12/06/2020,289.82,N/A,287.77,289.87,283.45
12/05/2020,288.45,N/A,282.46,293.57,286.79
12/04/2020,282.16,N/A,286.52,284.04,274.63
12/03/2020,286.37,N/A,291.27,293.88,283.01
12/02/2020,291.1,N/A,285.71,297.19,290.4
12/01/2020,286.21,N/A,312.49,292.99,280.22
11/30/2020,314.48,N/A,290.93,318.23,310.48
11/29/2020,290.81,N/A,276.33,296.67,285.33
11/28/2020,276.96,N/A,265.16,278.99,272.07
11/27/2020,264.41,N/A,270.29,274.33,263.32
11/26/2020,270.26,N/A,287.56,279.09,266.16
11/25/2020,287.22,N/A,335.15,321.38,270.93
11/24/2020,339.34,N/A,348.68,363.51,336.46
11/23/2020,347.14,N/A,293.57,349.66,322.74
11/22/2020,292.52,N/A,294.46,295.94,282.62
11/21/2020,295.03,N/A,258.1,311.51,286.47
11/20/2020,258.12,N/A,255.45,264.73,256.15
11/19/2020,254.94,N/A,246.08,259.83,244.77
11/18/2020,245.9,N/A,254.96,247.97,243.69
11/17/2020,255,N/A,250.58,256.75,251.71
11/16/2020,250.47,N/A,243.99,253.81,248.17
11/15/2020,242.37,N/A,252.82,248.28,233.2
11/14/2020,252.93,N/A,257.22,260.17,250.76
11/13/2020,257.04,N/A,257.43,260.95,255.75
11/12/2020,257.36,N/A,253.15,259.68,257.33
11/11/2020,252.75,N/A,258.09,256.57,251.35
11/10/2020,258.41,N/A,264.04,262.08,256.42
11/09/2020,265.2,N/A,266.98,266.42,261.03
11/08/2020,267.39,N/A,254.29,271.84,264.42
11/07/2020,256.03,N/A,266.39,257.23,251.01
11/06/2020,265.42,N/A,250,270.33,257.7
11/05/2020,251.77,N/A,243.15,256.66,247.94
11/04/2020,245.72,N/A,241.7,247.89,240.82
11/03/2020,242.53,N/A,238.38,244.16,240.11
11/02/2020,238.93,N/A,265.21,258.55,234.26
11/01/2020,265.1,N/A,260.2,271.25,264.95
10/31/2020,260.16,N/A,262.41,263.19,260.02
10/30/2020,260.83,N/A,263.28,264.27,259.39
10/29/2020,265.78,N/A,269.5,270.18,263.28
10/28/2020,269.26,N/A,266.75,271.3,266.87
10/27/2020,266.92,N/A,257.95,269.84,262.91
10/26/2020,258.25,N/A,271.56,261.35,256.91
10/25/2020,271.9,N/A,274.62,272.96,269.46
10/24/2020,274.99,N/A,269.46,275.79,272.05
10/23/2020,269.52,N/A,268.51,270.9,267.67
10/22/2020,269.19,N/A,265.75,271.02,264.39
10/21/2020,266.28,N/A,250.78,269.63,258.25
10/20/2020,251.28,N/A,249.63,251.79,240.03
10/19/2020,249.85,N/A,245.15,249.9,248.48
10/18/2020,245.46,N/A,245.33,249.97,245.43
10/17/2020,245.06,N/A,252.15,246.76,243.86
10/16/2020,251.32,N/A,264.19,251.62,247.36
10/15/2020,263.33,N/A,257.03,266.42,260.44
10/14/2020,257,N/A,254.82,259.98,255.55
10/13/2020,256.19,N/A,238.46,258.31,252.86
10/12/2020,238.46,N/A,239.64,239.92,237.72
10/11/2020,239.91,N/A,238.5,240.2,238.38
10/10/2020,238.26,N/A,243.48,239.91,236.27
10/09/2020,243.78,N/A,236.2,244.92,237
10/08/2020,237,N/A,225.28,238.43,231.94
10/07/2020,225.69,N/A,218.42,227.26,221.27
10/06/2020,218.88,N/A,221.91,219.65,216.4
10/05/2020,222.12,N/A,220.49,222.39,220.57
10/04/2020,220.66,N/A,217.82,222.67,220.16
10/03/2020,217.89,N/A,220.91,219.29,216.46
10/02/2020,220.74,N/A,227.22,221,218.57
10/01/2020,226.07,N/A,228.25,228,225.46
09/30/2020,228.04,N/A,228.47,229.79,227.62
09/29/2020,228.55,N/A,226.79,231,227.69
09/28/2020,227.18,N/A,228.66,228.85,224.71
09/27/2020,228.66,N/A,223.09,231.39,227.69
09/26/2020,223.06,N/A,215.99,224.45,220.66
09/25/2020,216.5,N/A,213.14,218.52,214.59
09/24/2020,213.98,N/A,209.29,216.92,213.94
09/23/2020,209.49,N/A,218.09,210.11,206.42
09/22/2020,217.01,N/A,213.18,220.05,216.86
09/21/2020,213.22,N/A,227.52,214,210.7
09/20/2020,227.21,N/A,229.83,228.82,225.12
09/19/2020,230.33,N/A,236.15,233.4,229.01
09/18/2020,235.76,N/A,233.49,237.46,231.53
09/17/2020,234.03,N/A,233.85,234.37,231.98
09/16/2020,233.7,N/A,230.73,239.23,229.65
09/15/2020,229.8,N/A,237.96,235.32,226.9
09/14/2020,237.28,N/A,222.58,241.3,224.96
09/13/2020,222.83,N/A,233.79,223.63,219.2
09/12/2020,233.08,N/A,224.67,233.14,228.51
09/11/2020,224.67,N/A,221.96,225.35,222.83
09/10/2020,222.54,N/A,228.03,228.36,221.16
09/09/2020,228.04,N/A,220.56,230.23,223.88
09/08/2020,219.73,N/A,226.57,223.26,218.75
09/07/2020,226.93,N/A,228.59,229.62,226.34
09/06/2020,228,N/A,225.91,229.88,224.23
09/05/2020,226.32,N/A,230.74,229.85,222.17
09/04/2020,231.27,N/A,222.19,234.43,229.43
09/03/2020,222.12,N/A,262.05,224.91,212.86
09/02/2020,261.48,N/A,288.21,266.28,261.07
09/01/2020,288.52,N/A,272.75,294.21,286.75
08/31/2020,272.87,N/A,278.79,274.15,269.74
08/30/2020,278.66,N/A,271.83,280.91,277.78
08/29/2020,271.73,N/A,267.98,272.82,267.79
08/28/2020,266.41,N/A,266.15,270.96,266.41
08/27/2020,265.77,N/A,273.92,266.55,261.13
08/26/2020,274.19,N/A,275.23,276.85,273.08
08/25/2020,274.91,N/A,286.57,277.22,273.9
08/24/2020,286.74,N/A,290,291.51,285.63
08/23/2020,289.75,N/A,282.89,291.19,282.06
08/22/2020,282.77,N/A,283.71,288.11,282.13
08/21/2020,283.31,N/A,301.59,283.96,276.26
08/20/2020,298.49,N/A,289.98,298.49,289.97
08/19/2020,291.12,N/A,297.23,296.21,289.34
08/18/2020,297.9,N/A,321.17,308.81,297.46
08/17/2020,320.78,N/A,305.95,324.23,316.08
08/16/2020,307,N/A,307.35,308.82,301.55
08/15/2020,307.82,N/A,298.45,313.48,298.78
08/14/2020,298.07,N/A,292.03,303.16,293.3
08/13/2020,292.42,N/A,285.88,297.77,289.74
08/12/2020,285.24,N/A,278.83,288.37,283.93
08/11/2020,278.52,N/A,301.14,282.46,275.3
08/10/2020,300.87,N/A,307.34,305.6,300.2
08/09/2020,307.99,N/A,306.36,309.01,300.01
08/08/2020,307.05,N/A,300.89,308.85,304.08
08/07/2020,301.14,N/A,319.99,305.53,297.91
08/06/2020,319.7,N/A,290.21,326.07,308.15
08/05/2020,289.95,N/A,289.93,294.53,288.02
08/04/2020,289.27,N/A,296.37,290.96,284.41
08/03/2020,296.4,N/A,288.14,302.96,294.43
08/02/2020,288.61,N/A,336.78,291.1,280.47
08/01/2020,336.23,N/A,308.08,336.42,316.52
07/31/2020,308.53,N/A,287.35,309.8,298.03
07/30/2020,288.02,N/A,282.61,293.09,287.58
07/29/2020,282.91,N/A,290.46,287.8,282.5
07/28/2020,290.15,N/A,273.56,291.39,285.61
07/27/2020,273.99,N/A,251.32,277.77,268.52
07/26/2020,251.64,N/A,250.66,254.01,247.18
07/25/2020,250.56,N/A,241.74,254.03,250.05
07/24/2020,242.29,N/A,237.28,243.91,234.87
07/23/2020,237.35,N/A,238.39,238.51,236.56
07/22/2020,238.43,N/A,229.74,240.08,237.72
07/21/2020,229.71,N/A,222.94,232.05,222.24
07/20/2020,225.41,N/A,227.09,225.42,222.24
07/19/2020,226.75,N/A,223.89,228.39,226.19
07/18/2020,224,N/A,223.06,225.19,223.28
07/17/2020,222.95,N/A,223.24,223.55,222.35
07/16/2020,222.91,N/A,227.09,224.62,222.91
07/15/2020,227.21,N/A,227.74,228.21,226.67
07/14/2020,228.22,N/A,229.53,230.66,227.97
07/13/2020,229.98,N/A,236.53,232.12,229.94
07/12/2020,236.57,N/A,237.66,237.83,236.31
07/11/2020,237.78,N/A,238.11,238.47,236.44
07/10/2020,237.72,N/A,236.81,239.3,237.65
07/09/2020,236.47,N/A,240.91,238.16,235.95
07/08/2020,240.87,N/A,243.45,243.32,238.89
07/07/2020,242.6,N/A,240.14,242.65,235.95
07/06/2020,240.15,N/A,223.02,244.08,237.77
07/05/2020,222.83,N/A,224.44,224.31,221.73
07/04/2020,224.44,N/A,222.8,225.82,223.88
07/03/2020,222.89,N/A,220,223.43,220.27
07/02/2020,223.2,N/A,223.93,224.4,222.58
07/01/2020,223.64,N/A,223.23,224.18,222.58
06/30/2020,222.95,N/A,224.29,225.62,221.21
06/29/2020,224.45,N/A,221.06,225.84,223.92
06/28/2020,221.14,N/A,214.62,223.7,220.75
06/27/2020,214.61,N/A,230.75,216.42,213.45
06/26/2020,230.87,N/A,232.03,231.47,229.61
06/25/2020,232.18,N/A,229.27,233.69,231.01
06/24/2020,228.1,N/A,241.97,233.67,226.35
06/23/2020,241.81,N/A,240.82,242.76,240.05
06/22/2020,240.97,N/A,235.16,242.45,239.27
06/21/2020,235.32,N/A,233.04,236.12,229.72
06/20/2020,232.91,N/A,233.79,233.7,232.41
06/19/2020,233.76,N/A,231.66,234.22,232.94
06/18/2020,231.38,N/A,239.21,236.58,230.5
06/17/2020,239.56,N/A,236.79,240.63,238.68
06/16/2020,236.72,N/A,238.55,237.68,235.05
06/15/2020,238.06,N/A,232.06,238.99,234.71
06/14/2020,239.34,N/A,239.42,240.88,237.96
06/13/2020,239.34,N/A,238.1,240.88,239.09
06/12/2020,238.68,N/A,237.6,241.12,238
